,inverted_log_rank_p1,rank_diff_binned,log_odd_ratio,surface_Clay,surface_Hard,surface_Grass,h2h_binned,consecutive_wins_p1,consecutive_wins_p2,consecutive_losses_p1,consecutive_losses_p2,consecutive_results,rank_evol_p1_binned,rank_evol_p2_binned,rank_combined_binned,odd_p1,odd_p2
8128,0.32351545314867247,1,1.183278213083103,0,1,0,1,0.5,1,1,0.5,1,1,1,2,1.66,2.1
29011,0.31066746727980593,7,1.7242535868626816,0,1,0,0,0.5,1,1,0.5,1,0,0,9,1.2,4.33
35943,0.2181040551873126,11,1.529395204760564,0,1,0,0,0.5,1,0,0.0,0,1,1,9,1.3,3.4
13644,0.25831776680732876,9,1.5548497221496973,1,0,0,0,0.5,1,0,0.0,0,1,0,11,1.28,3.5
22976,0.18838537485394247,0,1.1514547700424898,0,1,0,0,0.5,1,1,1.0,1,1,1,0,1.72,2.0
25056,0.19516140316748692,13,1.233469765560689,0,0,1,0,0.5,1,0,0.0,0,1,0,13,1.57,2.25
38540,0.30692767643013485,7,1.4364841056437456,0,1,0,1,0.5,1,1,1.0,1,0,0,7,1.36,3.0
16475,0.23617733727628992,0,1.183278213083103,0,1,0,0,0.5,1,1,1.0,1,1,1,2,1.66,2.1
36342,0.25694917118487537,8,1.233469765560689,0,1,0,0,1.0,1,1,0.0,1,0,0,8,1.57,2.25
18961,0.40242960438184466,4,1.529395204760564,0,1,0,0,0.5,1,1,1.0,1,0,0,4,1.3,3.4
20229,0.3396232718951086,2,1.0986122886681098,0,1,0,0,1.0,1,1,0.0,1,0,0,2,1.83,1.83
27250,0.21315835557367352,13,1.2992829841302609,1,0,0,0,0.5,1,0,0.0,0,0,0,13,1.5,2.5
8384,0.43429448190325176,3,1.233469765560689,0,1,0,0,1.0,1,1,0.0,1,0,0,3,1.57,2.25
5246,0.1965564746312216,13,1.3773256911371303,1,0,0,0,0.5,1,0,0.0,0,0,0,13,1.4,2.75
20192,0.3284587387530511,8,1.7714394667370974,0,1,0,0,0.5,1,1,0.0,0,0,0,7,1.16,4.5
13464,0.40242960438184466,4,1.1514547700424898,1,0,0,0,0.5,1,1,0.0,1,0,0,4,1.72,2.0
27078,0.32351545314867247,7,1.233469765560689,1,0,0,0,0.5,1,0,0.0,0,0,0,7,1.57,2.25
38691,0.5138983423697507,10,1.6636776813710972,0,1,0,1,0.5,1,1,0.0,1,0,0,10,1.22,4.0
26203,0.265872585674852,6,1.6636776813710972,0,1,0,0,0.5,1,1,1.0,1,1,0,7,1.22,4.0
38062,0.25973030217227155,5,1.595275598621596,0,1,0,1,0.5,1,1,0.0,0,0,0,5,1.28,3.75
37010,0.269282508064391,3,1.0986122886681098,0,1,0,1,0.5,0,1,0.0,0,0,0,3,1.9,1.9
3896,0.33380820069533407,9,1.2667362676141112,0,0,1,0,1.0,1,1,0.5,1,0,1,8,1.533,2.375
39203,0.28853900817779266,11,1.6094379124341003,0,1,0,0,1.0,1,1,1.0,1,1,1,2,1.25,3.75
17733,0.2749075777424936,11,1.3773256911371303,0,0,1,0,0.5,1,0,0.0,0,1,0,11,1.4,2.75
1721,0.48089834696298783,2,1.1499634852588554,0,1,0,0,0.5,1,1,0.5,1,1,0,13,1.727,2.0
26947,0.3898712452512801,10,1.842190322854947,0,1,0,0,1.0,1,1,0.0,1,0,0,10,1.16,5.0
36560,0.2162174871877535,2,1.1514547700424898,1,0,0,1,0.5,1,1,1.0,1,0,1,0,1.72,2.0
3777,0.24842549839846914,1,1.2126041772712242,0,1,0,0,0.5,0,1,0.0,0,0,0,1,1.615,2.2
16742,0.3001016285004131,6,1.5548497221496973,0,0,1,0,0.5,1,1,0.0,1,0,0,6,1.28,3.5
15210,0.5138983423697507,7,2.0022101937438457,0,1,0,1,0.5,1,1,0.0,1,0,0,7,1.11,6.0
20124,0.2103673139243114,0,1.3773256911371303,0,1,0,0,0.5,1,1,1.0,1,1,0,1,1.4,2.75
15722,0.20065789214663352,4,1.1514547700424898,0,0,1,0,0.5,0,1,0.0,0,0,0,4,1.72,2.0
34606,0.24842549839846914,3,1.4364841056437456,1,0,0,0,0.5,1,1,0.0,0,0,1,3,1.36,3.0
4050,0.23459420572161058,12,1.4470513602117532,0,1,0,0,0.5,1,1,0.0,1,0,0,12,1.333,3.0
38147,0.26425736993644544,11,1.290330372858147,0,1,0,0,0.5,0,1,0.0,0,0,0,11,1.53,2.5
12280,0.3459762562611936,5,1.5686159179138452,0,1,0,0,0.5,1,0,0.0,0,1,0,6,1.25,3.5
13894,0.4170323914242463,10,1.7714394667370974,1,0,0,1,1.0,1,1,0.0,1,0,0,10,1.16,4.5
7705,0.21576234609177827,1,1.2666713985415,0,0,1,0,0.5,1,0,0.0,0,1,1,1,1.53,2.37
16956,0.5581106265512472,5,1.6094379124341003,0,1,0,0,0.5,1,1,0.0,0,0,0,6,1.25,3.75
12229,0.209243389805969,1,1.2992829841302609,0,1,0,0,1.0,1,1,0.0,1,0,0,1,1.5,2.5
19146,0.3284587387530511,13,2.1982624601486394,0,1,0,0,0.5,1,1,1.0,1,0,1,10,1.07,7.5
19965,0.40242960438184466,6,1.2138616364551833,0,1,0,0,0.5,1,1,0.0,0,0,0,6,1.61,2.2
27944,0.2023618696943225,0,1.1514547700424898,1,0,0,0,0.5,1,1,0.5,1,1,0,0,1.72,2.0
7105,0.2729584204093974,8,1.5686159179138452,1,0,0,0,0.5,1,1,0.5,1,0,0,9,1.25,3.5
6372,0.3789231816899512,5,1.2992829841302609,0,1,0,0,0.5,1,1,0.0,1,0,0,5,1.5,2.5
7244,0.48089834696298783,12,1.9330730022946325,1,0,0,1,0.5,1,1,0.5,1,0,0,12,1.12,5.5
24455,0.23090777506376875,1,1.4914668891843443,0,1,0,1,0.5,1,0,0.0,0,0,0,1,1.33,3.25
11877,0.3459762562611936,7,2.0022101937438457,0,1,0,0,0.5,1,1,0.0,1,0,0,7,1.11,6.0
5062,0.26269731101386307,5,1.2667362676141112,0,0,1,0,0.5,0,1,0.0,0,0,0,5,1.533,2.375
3602,0.36926937306885504,9,1.2667362676141112,0,0,1,0,0.5,1,1,0.5,1,1,1,10,1.533,2.375
22139,0.24954251462921184,1,1.1514547700424898,1,0,0,0,0.5,1,1,1.0,1,1,0,2,1.72,2.0
27563,0.9102392266268373,2,1.290330372858147,1,0,0,0,1.0,1,1,0.0,1,0,0,2,1.53,2.5
15764,0.2835784920513334,13,2.0022101937438457,0,1,0,0,0.5,1,1,0.0,0,0,0,13,1.11,6.0
11856,0.30692767643013485,10,1.4914668891843443,0,1,0,0,0.5,1,0,0.0,0,0,0,10,1.33,3.25
23332,0.21357795232369067,8,1.529395204760564,0,1,0,0,0.5,1,1,1.0,1,1,0,11,1.3,3.4
7756,0.23459420572161058,6,1.4914668891843443,1,0,0,0,1.0,1,1,0.0,1,0,0,6,1.33,3.25
9638,0.32351545314867247,7,1.4364841056437456,1,0,0,0,0.5,1,0,0.0,0,1,0,7,1.36,3.0
32455,0.2710850306818168,3,1.1514547700424898,1,0,0,0,0.5,1,0,0.0,0,0,1,2,1.72,2.0
25596,0.45511961331341866,7,1.9330730022946325,0,1,0,0,1.0,1,1,0.0,1,0,0,7,1.12,5.5
25281,0.22755980665670933,3,1.8541025998021905,0,0,1,1,0.5,1,1,0.5,1,0,1,2,1.14,5.0
16412,0.30692767643013485,10,2.0022101937438457,0,1,0,0,0.5,1,1,0.0,1,0,0,10,1.11,6.0
26442,0.45511961331341866,9,3.126413072440569,0,1,0,0,0.5,1,1,1.0,1,0,0,9,1.01,21.0
10435,0.2749075777424936,7,1.7714394667370974,1,0,0,0,0.5,1,1,1.0,1,1,0,7,1.16,4.5
10086,0.21959311237518594,2,1.1514547700424898,0,0,1,0,0.5,1,1,0.5,1,0,1,0,1.72,2.0
26145,0.2518706487516997,11,1.5548497221496973,0,1,0,0,0.5,1,1,0.0,0,0,0,11,1.28,3.5
30794,0.26269731101386307,1,1.3208665557974355,0,1,0,1,1.0,1,1,0.0,1,0,0,1,1.5,2.62
19768,0.23382699798647663,2,1.2666713985415,1,0,0,0,0.5,1,1,0.5,1,0,1,2,1.53,2.37
10766,0.40242960438184466,5,1.233469765560689,0,1,0,0,0.5,1,1,0.5,1,0,1,5,1.57,2.25
25958,0.5138983423697507,7,1.7242535868626816,0,1,0,1,0.5,1,1,0.5,1,0,0,7,1.2,4.33
22401,0.24044917348149392,1,1.1169614273363062,0,1,0,0,0.5,1,1,1.0,1,0,0,1,1.8,1.9
32437,0.29120667621996243,12,1.4364841056437456,1,0,0,1,0.5,1,1,0.5,1,0,0,12,1.36,3.0
2956,0.2729584204093974,8,1.3773256911371303,0,1,0,0,0.5,0,1,0.0,0,0,0,8,1.4,2.75
7869,0.3789231816899512,10,1.9330730022946325,1,0,0,0,0.5,0,1,0.0,0,0,0,10,1.12,5.5
29823,0.29401410379520604,13,1.7242535868626816,1,0,0,0,0.5,1,1,1.0,1,0,0,13,1.2,4.33
11934,0.7213475204444817,5,1.8541025998021905,0,1,0,0,1.0,1,1,0.0,1,0,0,5,1.14,5.0
12106,0.6213349345596119,8,2.068012845856213,0,0,1,0,0.5,1,1,0.0,0,0,0,8,1.1,6.5
9670,0.6213349345596119,8,1.7296456438601524,1,0,0,1,0.5,1,1,0.0,1,0,0,8,1.19,4.33
5409,0.9102392266268373,11,2.1982624601486394,0,1,0,1,1.0,1,1,0.0,1,0,0,11,1.07,7.5
25995,0.269282508064391,1,1.1169614273363062,0,1,0,0,0.5,1,0,0.0,0,1,1,1,1.8,1.9
7520,0.33380820069533407,12,1.6792147902332606,0,0,1,1,0.5,1,1,0.5,1,1,1,12,1.19,4.0
17487,0.5138983423697507,6,1.4914668891843443,1,0,0,0,0.5,0,1,0.0,0,0,0,6,1.33,3.25
4439,0.3284587387530511,11,1.7246992527691893,1,0,0,1,0.5,1,1,1.0,1,1,0,11,1.2,4.333
12198,0.36067376022224085,7,1.6094379124341003,0,1,0,0,0.5,1,1,0.0,1,0,0,7,1.25,3.75
18660,0.36067376022224085,11,2.4523304793533875,0,0,1,0,0.5,1,1,0.5,1,1,1,11,1.04,10.0
6121,0.26425736993644544,3,1.339691899136912,0,0,1,0,1.0,1,1,0.0,1,0,0,3,1.444,2.625
4690,0.24136313830927508,3,1.1816499072354991,1,0,0,0,0.5,1,1,0.0,0,0,0,3,1.667,2.1
1558,0.32351545314867247,5,1.2992829841302609,1,0,0,0,0.5,1,1,0.5,1,0,0,6,1.5,2.5
10892,0.30692767643013485,8,1.1514547700424898,0,1,0,1,0.5,1,1,0.5,1,0,0,7,1.72,2.0
2488,0.2710850306818168,13,1.9330730022946325,0,0,1,0,0.5,1,1,1.0,1,0,1,13,1.12,5.5
3291,0.23233849357411737,4,1.3773256911371303,1,0,0,0,0.5,1,1,0.5,1,0,1,2,1.4,2.75
18147,0.36067376022224085,9,1.2666713985415,0,1,0,0,0.5,1,1,1.0,1,0,0,9,1.53,2.37
3523,0.29120667621996243,6,1.0986122886681098,0,1,0,1,1.0,1,1,0.0,1,0,0,6,1.833,1.833
4542,0.2422988705246811,0,1.2126041772712242,1,0,0,1,1.0,1,1,0.0,1,0,0,0,1.615,2.2
24610,0.23617733727628992,2,1.3773256911371303,1,0,0,1,0.5,1,1,0.5,1,0,1,1,1.4,2.75
15371,0.19077608994233797,0,1.406025942982486,0,1,0,0,0.5,1,1,0.5,1,1,1,0,1.38,2.87
3400,0.26269731101386307,3,1.2992829841302609,0,0,1,1,0.5,1,1,0.0,1,0,0,3,1.5,2.5
33532,0.35295612386476116,8,2.2414974010142075,0,1,0,0,0.5,1,1,0.0,1,0,0,8,1.08,8.0
20247,0.45511961331341866,2,1.233469765560689,0,1,0,0,1.0,1,1,0.0,1,0,0,2,1.57,2.25
17273,0.29120667621996243,9,1.5548497221496973,1,0,0,1,0.5,1,0,0.0,0,1,0,10,1.28,3.5
17350,0.267546386419054,5,1.4364841056437456,1,0,0,0,0.5,1,0,0.0,0,0,1,3,1.36,3.0
2272,0.29401410379520604,9,1.2126041772712242,1,0,0,0,0.5,1,0,0.0,0,0,0,9,1.615,2.2
18758,0.3001016285004131,13,1.7714394667370974,0,1,0,0,0.5,1,0,0.0,0,0,1,12,1.16,4.5
14429,0.3459762562611936,2,1.2992829841302609,0,0,1,0,0.5,0,1,0.0,0,0,0,2,1.5,2.5
36064,0.3284587387530511,8,1.529395204760564,0,1,0,0,0.5,1,1,0.0,0,0,0,8,1.3,3.4
29904,0.25831776680732876,1,1.4364841056437456,1,0,0,0,0.5,1,1,0.0,1,0,0,2,1.36,3.0
233,0.30692767643013485,9,1.767473800388681,1,0,0,0,0.5,1,1,1.0,1,1,1,9,1.167,4.5
32676,0.28853900817779266,8,1.4364841056437456,0,0,1,0,0.5,1,1,0.0,0,0,0,8,1.36,3.0
30598,0.25831776680732876,9,1.2138616364551833,1,0,0,0,0.5,1,1,0.5,1,1,0,10,1.61,2.2
25112,0.2710850306818168,10,1.1514547700424898,0,0,1,0,0.5,1,1,0.5,1,0,0,12,1.72,2.0
37465,0.20207082625776437,1,2.0612592225966457,1,0,0,0,0.5,1,0,0.0,0,0,0,0,1.11,6.5
12823,0.265872585674852,5,1.2992829841302609,0,1,0,0,0.5,1,0,0.0,0,0,1,5,1.5,2.5
9843,0.3459762562611936,2,1.1169614273363062,1,0,0,0,0.5,1,1,0.0,0,1,0,4,1.8,1.9
16676,0.23459420572161058,11,1.5548497221496973,0,1,0,0,0.5,0,1,0.0,0,0,0,11,1.28,3.5
27412,0.7213475204444817,8,2.6741486494265287,1,0,0,1,1.0,1,1,0.0,1,0,0,8,1.04,13.0
35094,0.36067376022224085,8,1.6094379124341003,0,0,1,1,0.5,1,1,0.0,0,0,0,8,1.25,3.75
36595,0.2162174871877535,2,1.3773256911371303,1,0,0,0,0.5,1,1,0.0,1,0,0,2,1.4,2.75
11392,0.3789231816899512,8,1.380884068391643,0,0,1,0,1.0,1,1,0.0,1,0,0,8,1.39,2.75
19254,0.31465798044412485,7,1.6094379124341003,0,1,0,1,1.0,1,1,0.0,1,0,0,7,1.25,3.75
17261,0.28599966750267436,6,1.6636776813710972,1,0,0,0,0.5,1,1,1.0,1,0,1,5,1.22,4.0
29510,0.26425736993644544,7,1.1169614273363062,0,1,0,1,0.5,1,1,0.5,1,1,1,6,1.8,1.9
27785,0.43429448190325176,5,1.3208665557974355,0,0,1,0,0.5,0,1,0.0,0,0,0,5,1.5,2.62
9964,0.48089834696298783,11,1.7714394667370974,1,0,0,1,1.0,1,1,0.0,1,0,0,11,1.16,4.5
10635,0.23868315209103041,13,2.1378851375499104,0,1,0,0,0.5,1,1,0.0,0,0,0,13,1.08,7.0
33445,0.5138983423697507,6,1.7601930032602204,0,1,0,0,0.5,1,1,0.0,1,0,0,6,1.18,4.5
9727,0.29401410379520604,6,1.9330730022946325,1,0,0,1,0.5,1,1,0.0,1,0,0,6,1.12,5.5
38932,0.3789231816899512,7,1.4213856809311607,0,1,0,1,0.5,1,0,0.0,0,1,1,7,1.4,3.0
38417,0.36926937306885504,6,1.6486586255873816,0,1,0,1,0.5,1,1,0.0,1,0,0,6,1.25,4.0
13231,0.36067376022224085,4,1.2666713985415,1,0,0,0,1.0,1,1,0.0,1,0,0,4,1.53,2.37
32627,0.48089834696298783,7,2.8071777398219884,0,0,1,0,0.5,1,1,1.0,1,0,0,7,1.03,15.0
13201,0.20386217799573403,1,1.527727147659867,1,0,0,0,0.5,1,0,0.0,0,0,0,1,1.3,3.39
15599,0.22886186853915486,0,1.2666713985415,1,0,0,0,0.5,1,1,0.5,1,0,0,0,1.53,2.37
21703,0.28599966750267436,10,1.9330730022946325,0,0,1,0,0.5,1,1,0.0,1,0,0,10,1.12,5.5
21263,0.5138983423697507,10,2.6994323154828206,1,0,0,0,1.0,1,1,0.0,1,0,0,10,1.01,13.0
4357,0.29120667621996243,11,1.339691899136912,1,0,0,0,0.5,1,1,0.0,0,0,0,11,1.444,2.625
10542,0.21443402172070247,7,1.2138616364551833,1,0,0,0,0.5,1,1,0.0,0,0,0,6,1.61,2.2
28754,0.43429448190325176,6,1.995671658614377,0,1,0,0,1.0,1,1,0.0,1,0,0,6,1.12,6.0
19775,0.23955611574701857,1,1.2666713985415,0,1,0,0,0.5,1,0,0.0,0,0,1,1,1.53,2.37
6642,0.3284587387530511,4,1.2138616364551833,0,1,0,1,1.0,1,1,0.0,1,0,0,4,1.61,2.2
10420,0.4170323914242463,2,1.2992829841302609,1,0,0,1,1.0,1,1,0.0,1,0,0,2,1.5,2.5
10833,0.23868315209103041,1,1.5686159179138452,0,1,0,1,0.5,1,1,0.5,1,0,1,1,1.25,3.5
20802,0.43429448190325176,2,1.4914668891843443,1,0,0,0,1.0,1,1,0.0,1,0,0,3,1.33,3.25
10002,0.2269261879165124,4,1.0986122886681098,1,0,0,0,0.5,1,0,0.0,0,0,1,4,1.83,1.83
4647,0.28599966750267436,5,1.2126041772712242,1,0,0,0,0.5,0,1,0.0,0,0,0,5,1.615,2.2
15572,0.19256851707299927,13,1.5548497221496973,0,1,0,0,0.5,1,1,0.0,0,0,0,13,1.28,3.5
14539,0.23537745555238682,7,1.3401049786505161,0,0,1,1,0.5,1,1,0.0,1,0,0,7,1.44,2.62
32485,0.25973030217227155,11,1.7601930032602204,1,0,0,0,0.5,1,1,1.0,1,0,1,10,1.18,4.5
32144,0.26269731101386307,3,1.4914668891843443,1,0,0,0,0.5,1,0,0.0,0,1,1,3,1.33,3.25
28391,0.25973030217227155,6,1.2666713985415,0,1,0,1,0.5,1,1,0.0,1,0,0,6,1.53,2.37
16740,0.4170323914242463,7,1.2992829841302609,0,0,1,0,0.5,1,1,0.0,0,1,0,7,1.5,2.5
29667,0.7213475204444817,10,2.4365880725171927,1,0,0,1,1.0,1,1,0.0,1,1,0,10,1.06,10.0
27937,0.31066746727980593,11,1.7601930032602204,1,0,0,0,0.5,1,1,1.0,1,1,0,11,1.18,4.5
17070,0.5581106265512472,12,2.1378851375499104,0,1,0,0,0.5,1,1,0.0,0,0,0,12,1.08,7.0
38241,0.25973030217227155,10,1.3401049786505161,0,1,0,0,1.0,1,1,0.0,1,0,0,10,1.44,2.62
20968,0.9102392266268373,4,1.842190322854947,1,0,0,1,1.0,1,1,0.0,1,0,0,4,1.16,5.0
15738,0.2969742043733701,12,2.0022101937438457,0,1,0,0,0.5,1,1,0.5,1,1,1,12,1.11,6.0
17221,0.3898712452512801,6,1.2666713985415,1,0,0,1,0.5,1,0,0.0,0,0,0,6,1.53,2.37
23397,0.3001016285004131,4,1.0986122886681098,0,1,0,0,1.0,1,1,0.0,1,0,0,4,1.83,1.83
8458,0.2506903984389969,5,1.1514547700424898,1,0,0,1,1.0,1,1,0.0,1,0,0,5,1.72,2.0
39216,0.2749075777424936,6,1.2666713985415,0,1,0,0,0.5,1,1,1.0,1,1,0,7,1.53,2.37
5791,0.2790553132756236,8,1.6626606045653245,0,1,0,0,0.5,1,1,0.0,0,0,0,8,1.222,4.0
26582,0.2835784920513334,10,1.2666713985415,0,1,0,0,0.5,1,1,0.0,0,0,0,10,1.53,2.37
1726,0.30692767643013485,2,1.1499634852588554,0,1,0,0,0.5,1,0,0.0,0,0,1,1,1.727,2.0
38447,0.25831776680732876,11,1.4364841056437456,0,1,0,0,1.0,1,1,1.0,1,0,0,11,1.36,3.0
18608,0.23868315209103041,12,1.7242535868626816,0,1,0,0,0.5,1,1,0.5,1,0,1,12,1.2,4.33
18746,0.3459762562611936,2,1.4364841056437456,0,1,0,1,1.0,1,1,0.0,1,0,0,3,1.36,3.0
33068,0.3459762562611936,11,1.995671658614377,0,1,0,0,0.5,1,1,1.0,1,0,1,10,1.12,6.0
4538,0.2422988705246811,1,1.2992829841302609,1,0,0,0,0.5,0,1,0.0,0,0,0,1,1.5,2.5
14554,0.1860368755170824,0,1.3401049786505161,0,0,1,0,0.5,1,1,0.0,0,0,0,0,1.44,2.62
19563,0.265872585674852,10,2.3581549441488563,0,1,0,0,0.5,1,1,0.5,1,0,1,10,1.05,9.0
10284,0.21531348711084464,3,1.5548497221496973,0,0,1,0,0.5,1,1,0.0,0,1,0,7,1.28,3.5
33482,0.36067376022224085,7,1.4364841056437456,0,1,0,0,0.5,1,1,0.5,1,0,1,4,1.36,3.0
4607,0.2506903984389969,4,1.1816499072354991,1,0,0,0,0.5,1,0,0.0,0,0,0,4,1.667,2.1
34132,0.265872585674852,6,1.1514547700424898,0,1,0,0,0.5,1,0,0.0,0,0,1,3,1.72,2.0
38632,0.43429448190325176,12,1.5548497221496973,0,1,0,1,0.5,1,1,0.0,0,1,0,12,1.28,3.5
15753,0.4170323914242463,12,2.3581549441488563,0,1,0,0,0.5,1,1,0.0,0,1,1,12,1.05,9.0
37828,0.35295612386476116,5,1.842190322854947,0,0,1,0,1.0,1,1,0.0,1,0,0,5,1.16,5.0
28432,0.2269261879165124,1,1.233469765560689,0,1,0,0,0.5,1,1,1.0,1,1,1,1,1.57,2.25
28829,0.2710850306818168,7,1.4364841056437456,0,1,0,1,0.5,1,1,1.0,1,0,1,5,1.36,3.0
11115,0.2422988705246811,5,1.183278213083103,1,0,0,0,0.5,0,1,0.0,0,0,0,5,1.66,2.1
38277,0.45511961331341866,11,2.6741486494265287,0,1,0,0,0.5,1,1,0.5,1,0,1,11,1.04,13.0
1067,0.36067376022224085,12,1.9299098077088723,0,1,0,0,1.0,1,1,0.0,1,0,0,12,1.125,5.5
7280,0.2302128900546512,5,1.4364841056437456,1,0,0,0,0.5,1,1,0.5,1,1,0,7,1.36,3.0
37767,0.2473379469500514,12,1.4213856809311607,0,0,1,0,0.5,1,0,0.0,0,0,0,12,1.4,3.0
23763,0.2710850306818168,13,1.3773256911371303,0,1,0,0,0.5,1,1,0.5,1,1,0,13,1.4,2.75
24485,0.5581106265512472,10,2.4523304793533875,0,1,0,0,0.5,1,1,0.0,0,0,0,10,1.04,10.0
11258,0.3284587387530511,7,1.3401049786505161,0,1,0,0,0.5,1,1,0.0,1,0,0,7,1.44,2.62
26242,0.30341307554227914,4,1.7714394667370974,0,1,0,1,0.5,1,1,0.5,1,1,1,2,1.16,4.5
10940,0.3284587387530511,10,2.4523304793533875,0,1,0,0,0.5,1,1,0.0,1,0,0,10,1.04,10.0
16344,0.23782951347935782,4,1.3401049786505161,0,0,1,0,0.5,0,1,0.0,0,0,0,4,1.44,2.62
36615,0.2064329849677758,13,1.2138616364551833,0,1,0,0,0.5,1,0,0.0,0,1,1,13,1.61,2.2
16006,0.45511961331341866,1,1.2666713985415,0,1,0,0,0.5,1,1,0.0,0,0,0,1,1.53,2.37
23351,0.24136313830927508,5,1.4364841056437456,0,1,0,0,0.5,1,1,0.0,1,0,0,6,1.36,3.0
28205,0.2452460618098304,3,1.4364841056437456,0,1,0,0,0.5,1,1,1.0,1,1,0,10,1.36,3.0
6166,0.22449978268220952,9,1.2667362676141112,0,1,0,1,0.5,1,1,1.0,1,0,1,8,1.533,2.375
6461,0.30341307554227914,11,1.4364841056437456,0,0,1,0,0.5,1,1,0.0,0,0,0,11,1.36,3.0
19445,0.3001016285004131,3,1.529395204760564,0,1,0,1,0.5,1,0,0.0,0,0,1,2,1.3,3.4
30832,0.29120667621996243,9,2.6741486494265287,0,1,0,0,0.5,1,0,0.0,0,0,1,9,1.04,13.0
889,0.5581106265512472,9,1.767473800388681,0,0,1,0,0.5,1,1,0.5,1,0,1,7,1.167,4.5
966,0.7213475204444817,2,1.3773256911371303,0,1,0,0,0.5,1,1,0.0,1,0,0,3,1.4,2.75
10481,0.2506903984389969,6,1.1514547700424898,1,0,0,0,0.5,1,0,0.0,0,0,1,5,1.72,2.0
5153,0.31465798044412485,3,1.2126041772712242,1,0,0,1,0.5,0,1,0.0,0,0,0,3,1.615,2.2
1963,0.33380820069533407,10,1.4349448702370742,1,0,0,0,0.5,0,1,0.0,0,0,0,10,1.364,3.0
27701,0.24044917348149392,5,1.4364841056437456,0,0,1,0,0.5,1,1,1.0,1,0,0,9,1.36,3.0
9850,0.6213349345596119,11,2.1378851375499104,1,0,0,1,1.0,1,1,0.5,1,1,0,11,1.08,7.0
12062,0.26425736993644544,7,1.2666713985415,1,0,0,1,1.0,1,1,0.0,1,0,0,7,1.53,2.37
14496,0.2473379469500514,12,1.6094379124341003,1,0,0,0,0.5,1,1,0.5,1,0,1,1,1.25,3.75
25703,0.33380820069533407,6,1.6094379124341003,0,1,0,0,0.5,0,1,0.0,0,0,0,6,1.25,3.75
1909,0.28126641406272834,2,1.339691899136912,1,0,0,1,0.5,1,0,0.0,0,0,0,1,1.444,2.625
15690,0.33380820069533407,6,1.4914668891843443,0,1,0,0,0.5,1,1,0.0,0,0,0,6,1.33,3.25
8353,0.4170323914242463,13,2.0817536814382156,0,1,0,1,0.5,1,1,1.0,1,1,1,12,1.08,6.5
38948,0.18571843568225221,0,1.2015602579205522,0,1,0,0,0.5,0,0,0.0,0,1,1,0,1.66,2.2
37699,0.28853900817779266,3,1.529395204760564,0,0,1,0,0.5,1,1,1.0,1,0,0,3,1.3,3.4
4134,0.3789231816899512,6,1.1499634852588554,0,1,0,0,0.5,1,1,0.5,1,0,0,13,1.727,2.0
9549,0.2769378934088574,6,1.3401049786505161,0,1,0,1,0.5,1,1,0.0,0,0,0,6,1.44,2.62
2738,0.2611892565642242,13,2.254011274187907,1,0,0,0,0.5,1,1,0.0,0,0,0,13,1.063,8.0
2835,0.21959311237518594,3,1.2667362676141112,0,1,0,1,0.5,1,1,0.5,1,1,1,2,1.533,2.375
26119,0.267546386419054,8,1.6094379124341003,0,1,0,1,0.5,1,0,0.0,0,1,1,8,1.25,3.75
11455,0.7213475204444817,2,1.7296456438601524,0,1,0,0,0.5,1,1,0.5,1,0,0,2,1.19,4.33
26389,0.2506903984389969,1,1.3401049786505161,0,1,0,0,0.5,1,0,0.0,0,1,0,2,1.44,2.62
7213,0.30341307554227914,7,1.4134945874190472,1,0,0,1,1.0,1,1,0.0,1,0,0,7,1.36,2.87
7605,0.36926937306885504,9,1.4914668891843443,0,0,1,0,0.5,1,1,1.0,1,1,1,9,1.33,3.25
975,0.45511961331341866,4,1.339691899136912,0,1,0,0,0.5,1,1,1.0,1,0,0,6,1.444,2.625
2268,0.9102392266268373,6,1.6094379124341003,1,0,0,1,0.5,1,1,0.0,0,0,0,6,1.25,3.75
3770,0.2749075777424936,9,1.5521514142779012,0,1,0,0,0.5,1,1,0.5,1,0,0,10,1.286,3.5
33138,0.5581106265512472,2,1.1349799328389845,0,1,0,0,1.0,1,1,0.0,1,0,0,2,1.8,2.0
14984,0.6213349345596119,7,2.0022101937438457,0,1,0,1,0.5,0,1,0.0,0,0,0,7,1.11,6.0
33609,0.19904931971422546,9,1.4364841056437456,0,1,0,1,0.5,1,0,0.0,0,0,1,0,1.36,3.0
132,0.2835784920513334,9,1.1499634852588554,0,0,1,0,0.5,1,1,0.5,1,0,0,7,1.727,2.0
10131,0.24325728130826463,10,1.4482449499814292,0,0,1,0,0.5,1,1,1.0,1,0,1,10,1.33,3.0
35081,0.2473379469500514,1,1.1514547700424898,0,0,1,0,0.5,1,1,1.0,1,1,0,1,1.72,2.0
581,0.3001016285004131,4,1.1499634852588554,0,1,0,0,0.5,1,1,1.0,1,0,1,3,1.727,2.0
8795,0.9102392266268373,3,1.4914668891843443,0,1,0,1,1.0,1,1,0.0,1,0,0,3,1.33,3.25
9716,0.24044917348149392,4,1.4134945874190472,1,0,0,0,0.5,1,1,0.5,1,1,1,4,1.36,2.87
9035,0.29120667621996243,12,1.6636776813710972,0,1,0,0,0.5,1,1,0.0,0,0,0,11,1.22,4.0
15992,0.28853900817779266,4,1.2666713985415,0,1,0,0,0.5,1,1,0.0,0,0,0,4,1.53,2.37
